;0.7;0.68;0.66;0.64;0.62;0.6;0.58;0.56;0.54;0.52;0.5;0.48;0.46;0.44;0.42;0.4;0.38;0.36;0.34;0.32
150;7359.498976;6547.98496;5805.668463;5128.480163;4512.475861;3953.836357;3448.867335;2993.999233;2585.787117;2220.910549;1896.173444;1608.503929;1354.954199;1132.700354;939.0422458;771.4033053;627.3303694;504.4934967;400.6857746;313.8231165
147;7189.429945;6396.669027;5671.506557;5009.967252;4408.198056;3862.468029;3369.168224;2924.811568;2526.032736;2169.588019;1852.355192;1571.333368;1323.642862;1106.525033;917.3421266;753.5771172;612.8335309;492.8352683;391.4264158;306.5710476
144;7019.905923;6245.838006;5537.774591;4891.834131;4304.254424;3771.392503;3289.724519;2855.845624;2466.469846;2118.42996;1808.677361;1534.281926;1292.431868;1080.433594;895.7115484;735.8080557;598.3831495;481.2144003;382.1967299;299.342219
141;6850.936465;6095.500398;5404.480102;4774.087459;4200.650822;3680.614912;3210.540699;2787.105289;2407.101803;2067.439253;1765.142414;1497.351689;1261.322973;1054.427507;874.1517304;718.097122;583.9800397;469.6315475;372.9972371;292.137038
138;6682.5315;5945.665038;5271.630923;4656.734154;4097.393339;3590.140591;3131.621416;2718.594601;2347.932097;2016.618896;1721.752908;1460.544829;1230.318007;1028.508302;852.6639392;700.4453569;569.6250476;458.0873908;363.8284779;284.9559281
135;6514.701352;5796.341111;5139.235199;4539.781412;3994.488305;3499.975086;3052.971508;2650.317761;2288.964356;1965.972005;1678.511504;1423.863602;1199.418871;1002.677567;831.2494924;682.8538427;555.3190535;446.5826377;354.6910145;277.7993295
132;6347.45677;5647.538182;5007.301409;4423.236723;3891.942311;3410.124172;2974.596013;2582.279142;2230.202355;1915.501822;1635.420971;1387.310357;1168.627542;976.9369565;809.9097615;665.3237059;541.0629736;435.1180252;345.585432;270.6677006
129;6180.80895;5499.266211;4875.838385;4307.107889;3789.762222;3320.593864;2896.500178;2514.483298;2171.650028;1865.211728;1592.484194;1350.887542;1137.946084;951.2881936;788.646175;647.8561203;526.8577623;423.6943208;336.5123401;263.5615187
126;6014.76957;5351.535589;4744.855338;4191.403046;3687.955197;3231.390436;2818.689474;2446.93498;2113.311479;1815.105245;1549.70418;1314.597708;1107.376645;925.7330756;767.460223;630.4523096;512.7044149;412.3123248;327.4723744;256.4812819
123;5849.350816;5204.357158;4614.361885;4076.130689;3586.528709;3142.520435;2741.169613;2379.639146;2055.19099;1765.186051;1507.084071;1278.443519;1076.921469;900.2734782;746.3534604;613.1135514;498.6039703;400.9728728;318.4661987;249.4275098
120;5684.565424;5057.742249;4484.368069;3961.299691;3485.490567;3053.990703;2663.946563;2312.600977;1997.293035;1715.45799;1464.627148;1242.427759;1046.582901;874.9113615;725.3275121;595.8411805;484.557514;389.6768378;309.4945061;242.4007454
117;5520.426714;4911.702715;4354.884399;3846.919334;3384.848938;2965.808396;2587.026567;2245.825891;1939.622293;1665.925081;1422.336842;1206.553339;1016.363394;849.6487757;704.3840779;578.6365931;470.5661814;378.4251327;300.5580219;235.4015567
114;5356.948635;4766.250965;4225.92188;3732.999339;3284.612374;2877.981007;2510.41616;2179.319565;1882.183667;1616.591533;1380.216748;1170.823307;986.2655147;824.4878674;683.5249374;561.5012512;456.6311616;367.2187139;291.6575055;228.4305387
111;5194.14581;4621.400011;4097.492047;3619.549896;3184.789843;2790.516395;2434.122197;2113.087945;1824.982294;1567.461761;1338.270632;1135.24086;956.2919565;799.4308876;662.7519567;544.4366878;442.7537011;356.0585837;282.7937532;221.4883147
108;5032.033591;4477.163511;3969.60701;3506.581703;3085.390756;2703.422805;2358.151871;2047.137279;1768.023567;1518.540395;1296.502451;1099.809352;926.4455453;774.4801988;642.0670944;527.4445118;428.9351085;344.9457946;273.9676008;214.5755396
105;4870.628112;4333.555821;3842.279497;3394.106003;2986.425007;2616.708906;2282.512743;1981.47413;1711.313157;1469.832307;1254.916362;1064.532312;896.7292519;749.6382845;621.4724095;510.5264145;415.176759;333.8814525;265.1799266;207.6929012
102;4709.946358;4190.592052;3715.522907;3282.134632;2887.90301;2530.383822;2207.212773;1916.105407;1654.85703;1421.342619;1213.51674;1029.413449;867.1462031;724.9077586;600.9700687;493.6841761;401.4801005;322.8667217;256.4316553;200.8411237
99;4550.006229;4048.288132;3589.351362;3170.680065;2789.835741;2444.457172;2132.260349;1851.038393;1598.661476;1373.076736;1172.308198;994.4566773;837.6996947;700.2913764;580.5623565;476.9196729;387.8466589;311.9028293;247.7237617;194.0209707
96;4390.826627;3906.660876;3463.779771;3059.755471;2692.234788;2358.939109;2057.66433;1786.280778;1542.733135;1325.04036;1131.295605;959.6661275;808.3932064;675.7920467;560.2516843;460.2348861;374.2780452;300.991071;239.0572747;187.2332479
93;4232.427537;3765.728068;3338.8239;2949.374779;2595.112406;2273.84037;1983.43408;1721.84069;1487.07903;1277.239523;1090.484111;925.0461676;779.2304178;651.4128455;540.0406023;443.6319105;360.775963;290.1328167;230.4332824;180.4788076
90;4074.83013;3625.508543;3214.500451;2839.552741;2498.481576;2189.172329;1909.579521;1657.726745;1431.7066;1229.680614;1049.87917;890.601425;750.2152269;627.1570315;519.9318118;427.1129653;347.3422171;279.3295179;221.8529376;173.7585527
87;3918.056876;3486.022293;3090.827149;2730.305016;2402.356075;2104.947059;1836.111184;1593.948082;1376.623739;1182.370414;1009.486573;856.3368105;721.3517703;603.0280628;499.9281799;410.6804056;333.9787227;268.5827147;213.3174635;167.0734412
